epoch,train_loss,val_loss,val_pr_auc
47,0.01688528060913086,0.02763994410634041,0.4396817908428526
48,0.017583705484867096,0.02950221300125122,0.43388744269295115
49,0.020402569323778152,0.029148630797863007,0.43901095805384893
50,0.0199429914355278,0.02844100445508957,0.45239654577176946
51,0.01750398427248001,0.030576450750231743,0.4677081226810734
52,0.017093181610107422,0.03409415856003761,0.4459797676286309
53,0.016758129000663757,0.03649299591779709,0.4147648289056666
54,0.019077230244874954,0.03504759445786476,0.4406397499804334
55,0.018964508548378944,0.031159864738583565,0.48465068164575675
56,0.01642056554555893,0.028812775388360023,0.4758025331508059
57,0.016981182619929314,0.028720472007989883,0.4617265115121808
58,0.019111288711428642,0.028515977784991264,0.46230841829229874
59,0.01855463907122612,0.028533615171909332,0.4758637848417342
60,0.01586538925766945,0.031476955860853195,0.4731797197491641
61,0.01615029200911522,0.032450687140226364,0.4702805939777772
62,0.016505319625139236,0.030933544039726257,0.47620334552467714
63,0.016042985022068024,0.029411768540740013,0.48184222670571236
64,0.015428115613758564,0.02820597030222416,0.480845070115803
65,0.015256457962095737,0.02736605517566204,0.4770951207263766
66,0.015477675013244152,0.0270394217222929,0.476364503344067
67,0.015454885549843311,0.027027538046240807,0.4767314734795162
68,0.015365269966423512,0.027282966300845146,0.4782974714600065
69,0.01508879754692316,0.027747998014092445,0.47972099345230557
70,0.015085045248270035,0.028334317728877068,0.47351346829103214
71,0.015195050276815891,0.028490323573350906,0.47267030299809454
72,0.015258001163601875,0.02814527601003647,0.4731192540402826
73,0.015024494379758835,0.027558300644159317,0.47997762335109107
74,0.014844115823507309,0.027176208794116974,0.47842606234012974
75,0.014914467930793762,0.026937326416373253,0.4777017201268921
76,0.014969153329730034,0.026856759563088417,0.4782823797720845
77,0.01483648456633091,0.027117934077978134,0.4785841141760093
78,0.01478448323905468,0.027277737855911255,0.47399572330762735
79,0.01475657057017088,0.027120493352413177,0.4773821437537195
80,0.01471832487732172,0.026731260120868683,0.48079615777409335
81,0.014583829790353775,0.0264138150960207,0.48016772064734914
82,0.014568346552550793,0.026197468861937523,0.4793584393042011
83,0.01456206664443016,0.02611093409359455,0.478819753662501
84,0.014615512453019619,0.02621043100953102,0.47915759693714444
85,0.014628353528678417,0.026603003963828087,0.47897404887162565
86,0.014531874097883701,0.02701064571738243,0.4757494159414775
87,0.014692861586809158,0.02709900215268135,0.47850221162521334
88,0.014610041864216328,0.026918325573205948,0.48007605053371705
89,0.014470662921667099,0.026629738509655,0.47959815938214945
90,0.014456023462116718,0.02638900652527809,0.47910470873818933
91,0.014454364776611328,0.026236243546009064,0.4790389543531587
92,0.014389467425644398,0.02612132579088211,0.47898518525576617
93,0.014382061548531055,0.026116499677300453,0.4792466038326678
94,0.014438428916037083,0.026247816160321236,0.4798461904617224
95,0.014310012571513653,0.02643837034702301,0.48028571735505465
96,0.01437991950660944,0.02653339132666588,0.48075213675101336
97,0.014370622113347054,0.02637287974357605,0.4810456879584155
98,0.014270813204348087,0.026169784367084503,0.4815475783950508
99,0.014250452630221844,0.026027925312519073,0.481873236477811
100,0.014252888038754463,0.025886433199048042,0.48210650816463446
