epoch,train_loss,val_loss,val_pr_auc
1,1.6713330745697021,1.1499898433685303,0.13378154174972787
2,1.0312652587890625,1.6014429330825806,0.15601239556711546
3,1.2186163663864136,1.4763861894607544,0.1740715117546214
4,1.0833632946014404,1.177837610244751,0.1750458989601354
5,0.8984208703041077,0.7399538159370422,0.17492042024746893
6,1.024285912513733,0.7081527709960938,0.16739005382703245
7,0.792066752910614,0.7839563488960266,0.16673809482666366
8,0.8471555709838867,0.7434411644935608,0.1743077746583123
9,0.9295486807823181,0.675147533416748,0.18730492325755566
10,0.7891977429389954,0.6493605971336365,0.23297059828949657
11,0.9603402614593506,0.7597717642784119,0.26324998035903346
12,0.749006986618042,0.8223143815994263,0.29332161324481953
13,0.808803141117096,0.7902244329452515,0.32689697105257975
14,0.755507230758667,0.6771189570426941,0.361334708709835
15,0.7100964188575745,0.5934801697731018,0.35429903679356534
16,0.7330284118652344,0.5853864550590515,0.3173349519218972
17,0.7061296701431274,0.6278434991836548,0.24697154523909962
18,0.7102965712547302,0.6280441880226135,0.2534978430247374
19,0.6480116844177246,0.6077627539634705,0.2845132581719797
20,0.7235049605369568,0.5633050203323364,0.43386784858209965
21,0.6616197228431702,0.5820127129554749,0.45820802928232196
22,0.7002763152122498,0.6342439651489258,0.4421944062045418
23,0.7179083228111267,0.6308721303939819,0.4448389432951882
24,0.6409980654716492,0.5827520489692688,0.46031341543299753
25,0.5872915983200073,0.5614584684371948,0.4596226776389641
26,0.5950851440429688,0.6098024845123291,0.3868847172259368
27,0.6178808808326721,0.6479222774505615,0.33866511292691015
28,0.6522444486618042,0.6348069310188293,0.3739206991061219
29,0.5755984783172607,0.588680624961853,0.4594795724837446
30,0.5327807664871216,0.5701055526733398,0.4803729337510545
31,0.5711491703987122,0.5874686241149902,0.4803602943966823
32,0.5583564043045044,0.6097574234008789,0.4737814761651393
33,0.5321564078330994,0.6031940579414368,0.47751549169031327
34,0.5304703712463379,0.5871855020523071,0.48756414266258696
35,0.5211295485496521,0.5845405459403992,0.5011857028120401
36,0.4823274314403534,0.6164052486419678,0.499300118937663
37,0.48387619853019714,0.6543647050857544,0.4828370268485978
38,0.48669198155403137,0.6839365363121033,0.46441285457074893
39,0.4955712854862213,0.688839852809906,0.46525023547651656
40,0.48493918776512146,0.6669327616691589,0.48843644601174563
41,0.5001835823059082,0.6305496692657471,0.5076306394976754
42,0.46028009057044983,0.606874942779541,0.5061575242737768
43,0.4556099772453308,0.6087650060653687,0.500893632059556
44,0.45465001463890076,0.6180679202079773,0.49598838586136074
45,0.5208761692047119,0.6272586584091187,0.4862885351217305
46,0.46979856491088867,0.634857714176178,0.48792982037444277
47,0.45651763677597046,0.6502633094787598,0.49057609214139997
48,0.43814417719841003,0.6761245727539062,0.49059586500345037
49,0.4404218792915344,0.6996381878852844,0.4900005332306854
50,0.4558815360069275,0.7019734382629395,0.49323058285285687
51,0.44386664032936096,0.6989842057228088,0.5009880207816351
52,0.4841058850288391,0.6782062649726868,0.5025902400350558
53,0.4293391704559326,0.6624313592910767,0.501330300542039
54,0.4261792302131653,0.6528329849243164,0.499982094827946
55,0.4533332586288452,0.6416648626327515,0.4985552780079162
56,0.43955495953559875,0.6375751495361328,0.49765335099580565
57,0.41883420944213867,0.6359867453575134,0.49746818184482994
58,0.41624295711517334,0.634183406829834,0.4964587392706328
59,0.42087656259536743,0.6328315138816833,0.4938944287306385
60,0.4263285994529724,0.6318196058273315,0.49036126835544225
61,0.40747588872909546,0.6316295862197876,0.4853429049832007
62,0.415395051240921,0.6325505971908569,0.48322618476217866
63,0.4073488116264343,0.6334240436553955,0.4851537524232362
64,0.4047595262527466,0.6346282362937927,0.4897136040398987
65,0.41008761525154114,0.6422188878059387,0.49372052509593833
66,0.4006272852420807,0.6518515944480896,0.49590205822926936
67,0.4072926640510559,0.6517042517662048,0.4999344430434304
68,0.40664708614349365,0.6448994874954224,0.5009748284561206
69,0.41231125593185425,0.6394422054290771,0.502006763277902
70,0.4140504002571106,0.6234801411628723,0.5018766952562965
71,0.39379751682281494,0.6044400334358215,0.5002136180591608
72,0.40039512515068054,0.592410683631897,0.49860814217565375
73,0.41569283604621887,0.5891907811164856,0.49870746881987205
74,0.398334801197052,0.5920683741569519,0.4945163958136675
75,0.40245580673217773,0.597961962223053,0.4914187866089637
76,0.39489731192588806,0.605682909488678,0.49153231670703196
77,0.3969171941280365,0.6106961965560913,0.49212050239701566
78,0.39734745025634766,0.6138092279434204,0.4928617492610746
79,0.4008922874927521,0.605366051197052,0.4980319331123586
80,0.3989983797073364,0.5924512147903442,0.5002608343449084
81,0.3884897828102112,0.5839819312095642,0.4994968645461917
82,0.38729408383369446,0.5771510601043701,0.49844279594254837
83,0.3944663107395172,0.5734677314758301,0.4982407452343955
84,0.39299118518829346,0.5756863951683044,0.4983793235313029
85,0.4011163115501404,0.5868303775787354,0.49861287368084195
86,0.39112719893455505,0.6008768081665039,0.4991299918739509
87,0.3885648548603058,0.6118792295455933,0.4977261378395184
88,0.389264851808548,0.6142843961715698,0.49601370802375055
89,0.38857516646385193,0.6121464967727661,0.49666476690348926
90,0.3830990195274353,0.6058256030082703,0.496939580359147
91,0.3889927864074707,0.5999763011932373,0.497926148857373
92,0.3802615702152252,0.5931757092475891,0.4987362489443147
93,0.37845516204833984,0.5875687003135681,0.49878429694192306
94,0.37943747639656067,0.5842416286468506,0.49881347163329426
95,0.38026219606399536,0.5857341289520264,0.4992337889016609
96,0.3765064477920532,0.589902400970459,0.4997168335904638
97,0.3765128254890442,0.5955916047096252,0.5000034494999734
98,0.37350648641586304,0.6026028394699097,0.4973444865426353
99,0.3825279176235199,0.6020450592041016,0.49367009539493756
100,0.3801274299621582,0.5955712795257568,0.49282137581427954
