epoch,train_loss,val_loss,val_pr_auc
1,0.7433384656906128,0.7199585437774658,0.13119746836898083
2,0.6818158626556396,0.6549443006515503,0.2153708050202785
3,0.63950514793396,0.6315461993217468,0.25254423654315444
4,0.6159128546714783,0.6272161602973938,0.2451720656800842
5,0.5946841239929199,0.6293467879295349,0.2400489473506883
6,0.5769850015640259,0.6343857049942017,0.23554838127512018
7,0.5625966787338257,0.6402831673622131,0.23042424648951187
8,0.5497032999992371,0.6467570066452026,0.22519517381482762
9,0.5387410521507263,0.6528195142745972,0.22284410003254304
10,0.5309929847717285,0.6578518152236938,0.22249365115938913
11,0.5230152010917664,0.6618432998657227,0.22371775482675293
12,0.5178465843200684,0.6645258069038391,0.226851281326454
13,0.5103116035461426,0.6664511561393738,0.23128580089511563
14,0.5053693056106567,0.6670461893081665,0.23739838624471038
15,0.5004711151123047,0.6663565635681152,0.24430994099860956
16,0.4966648817062378,0.6633861660957336,0.25311221799804884
17,0.4943024814128876,0.6581708788871765,0.26354731430749784
18,0.4914211928844452,0.6513441801071167,0.273271450997453
19,0.4884961247444153,0.6445372104644775,0.2827187560400213
20,0.4861328899860382,0.6389837861061096,0.2905689977857745
21,0.48398545384407043,0.6346473097801208,0.2980842432345677
22,0.4839291274547577,0.6315819025039673,0.3056556437870637
23,0.4825591444969177,0.6297967433929443,0.31189273987675936
24,0.4810323417186737,0.6284883618354797,0.31755689305117674
25,0.48021984100341797,0.6272861957550049,0.32367903152257727
26,0.4793609380722046,0.6257568597793579,0.32944235824189594
27,0.4771447479724884,0.6238535046577454,0.3343316448758603
28,0.4750940203666687,0.6208311319351196,0.33845034160202836
29,0.47452297806739807,0.6168249845504761,0.3419091351339707
30,0.47174882888793945,0.6118745803833008,0.34561861518223125
31,0.471481055021286,0.6068177819252014,0.3482347521152912
32,0.4697187840938568,0.6022264361381531,0.35118625762923306
33,0.467481791973114,0.5977632403373718,0.35332865654699175
34,0.46735477447509766,0.59383225440979,0.35513896814208024
35,0.4661110043525696,0.5901914834976196,0.3563524215923414
36,0.46448925137519836,0.5868209004402161,0.3580623346223971
37,0.4636995196342468,0.5838369131088257,0.35932311918186377
38,0.4611819386482239,0.5802031755447388,0.360912859328666
39,0.45963266491889954,0.5758033990859985,0.3633371202303428
40,0.45946204662323,0.5712669491767883,0.3652515502300158
41,0.45697152614593506,0.5672879219055176,0.3672217430612731
42,0.4568675458431244,0.5635900497436523,0.36874789998814694
43,0.45751717686653137,0.56153804063797,0.3697017247116102
44,0.4555782079696655,0.5595476627349854,0.3703394273789507
45,0.4535965919494629,0.5575451850891113,0.37090238941741094
46,0.45322680473327637,0.5556167960166931,0.37176902725199057
47,0.45350557565689087,0.5546351075172424,0.37230189036722355
48,0.4529062807559967,0.5539296865463257,0.37322973643637447
49,0.45098158717155457,0.5531154274940491,0.3742950477016148
50,0.45101746916770935,0.5528046488761902,0.37494787369598037
51,0.4492453336715698,0.5523586273193359,0.3755701765672046
52,0.44985684752464294,0.5526050329208374,0.37595832001347396
53,0.4488586187362671,0.5530512928962708,0.3761970388777428
54,0.44729340076446533,0.5530039668083191,0.37659192551499765
55,0.4464036226272583,0.5526475310325623,0.37708757651170904
56,0.4461996257305145,0.5518692135810852,0.37762584423059115
57,0.4452502131462097,0.5507928729057312,0.3780747168606159
58,0.44454848766326904,0.5493746399879456,0.3786583147683791
59,0.4428127408027649,0.5481594204902649,0.37906973371363384
60,0.44477611780166626,0.5478107929229736,0.3795399586916763
61,0.44269290566444397,0.5473154187202454,0.3800838386020613
62,0.4427620768547058,0.546292245388031,0.38048488656419266
63,0.44136908650398254,0.545566737651825,0.38079504915821505
64,0.44216105341911316,0.5455998182296753,0.3810423047318171
65,0.44029349088668823,0.545522153377533,0.38136635524892293
66,0.4401020407676697,0.545668363571167,0.38161670543726484
67,0.4397432804107666,0.5451063513755798,0.38156170350513174
68,0.4395911693572998,0.5441812872886658,0.3819895366627343
69,0.43850529193878174,0.542732834815979,0.3832130906532457
70,0.4376198351383209,0.5411438941955566,0.3844274583811609
71,0.43778693675994873,0.5400001406669617,0.3849796458370772
72,0.43658682703971863,0.539371907711029,0.38514022447202456
73,0.4354647994041443,0.5391414165496826,0.3861589100290918
74,0.437174528837204,0.5397135019302368,0.3863106502247874
75,0.4362051486968994,0.5404889583587646,0.3860563485799795
76,0.43581804633140564,0.5411492586135864,0.3855970745615286
77,0.4362790584564209,0.541513979434967,0.38533154321124613
78,0.4344874918460846,0.5416198372840881,0.3844901243237958
79,0.4357343912124634,0.5412139296531677,0.3846240916153011
80,0.434219092130661,0.5398746132850647,0.3847971855445527
81,0.4342142939567566,0.5382117033004761,0.38504856504792584
82,0.43335965275764465,0.5362668633460999,0.3860073331653583
83,0.43375563621520996,0.5353732705116272,0.38610498879088917
84,0.4319787323474884,0.5351539850234985,0.3863214612542658
85,0.43116843700408936,0.5357712507247925,0.38604590708044767
86,0.43236908316612244,0.5364592671394348,0.38587555244702526
87,0.43142473697662354,0.5370004773139954,0.38579683947967236
88,0.43151965737342834,0.5377056002616882,0.38562550712672133
89,0.4312092065811157,0.5386544466018677,0.3848022658630409
90,0.43058842420578003,0.5386041402816772,0.3848520282738534
91,0.4304034411907196,0.5377389192581177,0.3852393230675414
92,0.4299412965774536,0.5361696481704712,0.3858170521875633
93,0.4298313558101654,0.5348386764526367,0.38647050842481295
94,0.4279252588748932,0.5338183045387268,0.3872479794714901
95,0.42878878116607666,0.5329286456108093,0.3878135237039809
96,0.42880013585090637,0.5328171849250793,0.3879956454956517
97,0.42755427956581116,0.5327209830284119,0.3881055074277723
98,0.4272455871105194,0.5320969820022583,0.38848372904251494
