feature_variant,model,best_lr,val_pr_auc,test_acc,test_f1,test_pr_auc,loss
perm_top_40,GCN-2,0.003,0.13879736460888237,0.3257102786825914,0.2887778891363266,0.06476690429784368,ce
perm_top_40,SAGE-2,0.003,0.1281703531130507,0.473093105320304,0.37169488595073064,0.06844066051559794,ce
perm_top_40,SAGE-3,0.005,0.11871990437550817,0.3920896670285921,0.32793707364689,0.06461777086395673,ce
