epoch,train_loss,val_loss,val_pr_auc
1,0.131953626871109,0.8860877156257629,0.1883492003873242
2,0.2677888870239258,0.4718707501888275,0.17934197459742637
3,0.16421103477478027,0.08540184795856476,0.16774949120287186
4,0.07908754050731659,0.2954561710357666,0.14602798345944387
5,0.12897934019565582,0.26332733035087585,0.15151217049473525
6,0.12901553511619568,0.14197488129138947,0.1707016380463698
7,0.09059564024209976,0.054721686989068985,0.2951108869223316
8,0.0791512057185173,0.19648723304271698,0.3385362445054034
9,0.12612861394882202,0.2188476026058197,0.3391089252301868
10,0.12891097366809845,0.15859770774841309,0.3513319375346401
11,0.09771306067705154,0.05594639107584953,0.38935011622843557
12,0.06261108070611954,0.0701114609837532,0.234139280954982
13,0.047673434019088745,0.12402959167957306,0.20180685604669046
14,0.08265962451696396,0.14362195134162903,0.19921126800014285
15,0.07923386991024017,0.1401408612728119,0.20371408514830205
16,0.09860779345035553,0.11285872757434845,0.2227166420618898
17,0.0641697496175766,0.07757076621055603,0.2550525020157949
18,0.06409603357315063,0.042506709694862366,0.38473885903502236
19,0.03451116755604744,0.05204299837350845,0.4221131717288502
20,0.04585292190313339,0.07793973386287689,0.4116179937048874
21,0.07674462348222733,0.0752490982413292,0.41871937632889267
22,0.05625852197408676,0.049452248960733414,0.4323541508545391
23,0.045891374349594116,0.05074862390756607,0.44392399062637256
24,0.030398942530155182,0.08519817143678665,0.28294705252775076
25,0.04273705184459686,0.09589724242687225,0.2734118877114622
26,0.04546670243144035,0.07882053405046463,0.30478124877791773
27,0.03330995887517929,0.049405429512262344,0.4281607681822248
28,0.042174678295850754,0.04312258958816528,0.4600045596646845
29,0.03489287197589874,0.04064247012138367,0.47180811252027954
30,0.03644491359591484,0.04299187287688255,0.4411442002307382
31,0.026377951726317406,0.0593595914542675,0.3506476907141556
32,0.03071651980280876,0.06832537800073624,0.3081674019813299
33,0.03817806392908096,0.07293155789375305,0.2924895739528697
34,0.03488802909851074,0.06729146838188171,0.3017022875433039
35,0.04080674797296524,0.0508103221654892,0.36511299536175235
