epoch,train_loss,val_loss,val_pr_auc
1,1.4182519912719727,5.246875762939453,0.09188678566284662
2,1.6559950113296509,2.838554859161377,0.10191814143484372
3,1.2076613903045654,0.8642768859863281,0.12941859094603497
4,0.8727901577949524,1.2869973182678223,0.1437824741811882
5,0.9448013305664062,1.224354863166809,0.14896059752217886
6,0.9840056300163269,0.8622137904167175,0.16574639914293582
7,0.7712773084640503,0.8053867220878601,0.23644936313982637
8,0.7316936254501343,1.0347384214401245,0.25662908374852045
9,0.8011862635612488,0.9509654641151428,0.2713909234192232
10,0.7136185169219971,0.7897119522094727,0.28698483344719217
11,0.6811436414718628,0.7212749719619751,0.27832121531584486
12,0.5948249697685242,0.9380832314491272,0.200825858718892
13,0.7971035838127136,0.9478154182434082,0.20598812299375396
14,0.683384120464325,0.8760722875595093,0.2262470284993273
15,0.5649750232696533,0.7858037352561951,0.28621885440059447
16,0.5449472069740295,0.7697628140449524,0.2806406301412027
17,0.5288916826248169,0.7866321802139282,0.273510097870581
18,0.6128542423248291,0.8204419612884521,0.2748875716670721
19,0.48149344325065613,0.884634256362915,0.2736673675007527
20,0.5278938412666321,0.8927047252655029,0.27710542587218645
21,0.5395441651344299,0.9001185297966003,0.28409479838191365
22,0.5547803044319153,0.8451097011566162,0.29738171201136043
23,0.45268523693084717,0.7908558249473572,0.3067548944171261
24,0.47129276394844055,0.7618506550788879,0.3183900581125254
25,0.4594974219799042,0.7493157982826233,0.3317767023087504
26,0.4526320695877075,0.7306119203567505,0.34254362673172567
27,0.44969597458839417,0.7234549522399902,0.3455175019451306
28,0.43868061900138855,0.7058323621749878,0.34891563693862204
29,0.426032155752182,0.6700164079666138,0.3578167618014477
30,0.42161062359809875,0.6367904543876648,0.3715968229712546
31,0.40700775384902954,0.61647629737854,0.3818290640715615
32,0.41080817580223083,0.6102607846260071,0.3920451905282901
33,0.40606895089149475,0.6192607283592224,0.394045415640507
34,0.41844019293785095,0.6532246470451355,0.37837572704059497
35,0.4166204631328583,0.6194993853569031,0.4100407750972648
36,0.4062567949295044,0.5726174712181091,0.4587087375422818
37,0.4110674262046814,0.5687594413757324,0.4733601678607282
38,0.39467787742614746,0.5835243463516235,0.4639727000114758
39,0.3924317955970764,0.6019918322563171,0.45070682586349947
40,0.3972550630569458,0.5976211428642273,0.4579452272953243
41,0.39348697662353516,0.5792996287345886,0.48561466865842223
42,0.38585951924324036,0.5621416568756104,0.4938398891239899
43,0.3868156671524048,0.5575884580612183,0.49354547658256154
44,0.39041537046432495,0.5650214552879333,0.49376206954122653
45,0.3874419033527374,0.5839239358901978,0.4936760950837743
46,0.3821580708026886,0.6012303829193115,0.48830485863279116
47,0.38200777769088745,0.6080949306488037,0.4866169225686231
48,0.38223955035209656,0.6021193265914917,0.49306123505758415
49,0.3798566460609436,0.5913964509963989,0.4933450555978479
50,0.37778159976005554,0.5848199725151062,0.4935398397450076
51,0.380482017993927,0.5848450064659119,0.49460010793707776
52,0.37676382064819336,0.5871293544769287,0.49607547950332825
53,0.37364986538887024,0.5906160473823547,0.49658979102372636
54,0.37423956394195557,0.5885961651802063,0.4953270822691489
55,0.37210559844970703,0.58393794298172,0.4975137131153081
56,0.37345269322395325,0.5710610151290894,0.497254044953224
57,0.37056252360343933,0.5585606098175049,0.496251453370204
