epoch,train_loss,val_loss,val_pr_auc
1,0.0387207455933094,0.029668061062693596,0.19509647512254485
2,0.02892967313528061,0.028480766341090202,0.28629711288669446
3,0.025303605943918228,0.028914306312799454,0.30646215792168086
4,0.023209726437926292,0.02950776182115078,0.30592966025087837
5,0.022013405337929726,0.03055068664252758,0.3013258184970946
6,0.02149583026766777,0.031440455466508865,0.29704312103692787
7,0.021250519901514053,0.032364971935749054,0.2936900499220981
8,0.02134196273982525,0.033279553055763245,0.2939506438712923
9,0.02111690491437912,0.03404557704925537,0.2961632282027298
10,0.021100889891386032,0.03425323963165283,0.30229765203949777
11,0.0210508294403553,0.03385085612535477,0.3129759878213537
12,0.020831458270549774,0.03295416012406349,0.3254882011405076
13,0.020539704710245132,0.03183596208691597,0.3384038827843109
14,0.02040371112525463,0.030912671238183975,0.3466614810912051
15,0.020089171826839447,0.03025844693183899,0.35237711925512344
16,0.019819922745227814,0.02988481894135475,0.35776574193305577
17,0.019668225198984146,0.029658138751983643,0.36090281662354756
18,0.019427843391895294,0.029461374506354332,0.36225824374490334
19,0.019258590415120125,0.029187891632318497,0.3606114222768668
20,0.019057560712099075,0.02866833657026291,0.35995478603446857
21,0.019004354253411293,0.028150849044322968,0.3591037308109069
22,0.018656471744179726,0.027720563113689423,0.35782672234770574
23,0.01852157898247242,0.027460869401693344,0.3556034307212317
24,0.01857389323413372,0.02733568660914898,0.35361194918140515
25,0.018547238782048225,0.027226941660046577,0.35171784631734376
26,0.018338622525334358,0.027096480131149292,0.34956190552788075
27,0.018229404464364052,0.026796231046319008,0.35013387722282774
28,0.01821635477244854,0.026408836245536804,0.3527618773415967
29,0.018111685290932655,0.025908326730132103,0.3571270623852584
30,0.018033994361758232,0.025398550555109978,0.36101789177419535
31,0.01794254593551159,0.024994701147079468,0.36401289505134904
32,0.0179104283452034,0.02477366290986538,0.3656312706896474
33,0.017821047455072403,0.024715935811400414,0.3664144741398211
34,0.017878131940960884,0.02482755109667778,0.366331043621241
35,0.017686139792203903,0.024977009743452072,0.3661805538222326
36,0.01767953857779503,0.025110656395554543,0.3662149051785844
37,0.017583973705768585,0.025162534788250923,0.366663424358869
38,0.017511114478111267,0.02516959421336651,0.3677858180283926
39,0.017542822286486626,0.02517378330230713,0.3691570451533539
40,0.01750248670578003,0.02517036162316799,0.370628231399715
41,0.017411593347787857,0.02514629065990448,0.37218919586933985
42,0.0173471849411726,0.02510988339781761,0.3742732028928228
43,0.01735195890069008,0.025052398443222046,0.37637245625272875
44,0.017357921227812767,0.02503337152302265,0.3776774073779745
45,0.017334502190351486,0.025023840367794037,0.3788398027517512
46,0.017278295010328293,0.02504475973546505,0.3798274883914432
47,0.017205365002155304,0.0250419769436121,0.38120799550727386
48,0.017247511073946953,0.025046957656741142,0.3827401272462647
49,0.01715845800936222,0.024944260716438293,0.3846621989236555
50,0.017180990427732468,0.024807825684547424,0.3868340274368901
51,0.017105137929320335,0.024693788960576057,0.38883038345352244
52,0.0170510895550251,0.024613790214061737,0.39080339588242086
53,0.017061805352568626,0.02456202544271946,0.3924863505155173
54,0.01698163151741028,0.024471450597047806,0.39406309663848915
55,0.01692228391766548,0.024331381544470787,0.39562842757925865
56,0.01691531576216221,0.02419346012175083,0.39728739668994956
57,0.01695774681866169,0.02408885583281517,0.39929343464407807
58,0.016907023265957832,0.02400978095829487,0.4010920513573233
